k,Removed_Nodes,Intransitivity,Transitivity,Total,Intransitivity_Percentage,Nodes_Remaining,Edges_Remaining
2,"{Liverpool, Southampton}",63.419887,45.646660,78.138977,81.162936,18,153
2,"{Everton, West Ham}",65.415264,47.043493,80.574481,81.186082,18,153
2,"{Southampton, Tottenham}",60.816234,43.670188,74.871221,81.227785,18,153
2,"{Chelsea, Nott'm Forest}",64.973454,46.652574,79.987577,81.229432,18,153
2,"{Leicester, Nott'm Forest}",63.468938,45.536249,78.114378,81.251287,18,153
2,"{Leeds, Tottenham}",63.970915,45.888282,78.727457,81.256169,18,153
2,"{Aston Villa, Wolves}",65.025688,46.620982,80.011599,81.270327,18,153
2,"{Crystal Palace, West Ham}",63.496509,45.476670,78.102076,81.299388,18,153
2,"{Crystal Palace, Tottenham}",63.007237,45.077091,77.471647,81.329415,18,153
2,"{Fulham, Newcastle}",62.471059,44.691174,76.811029,81.330844,18,153
2,"{Crystal Palace, Liverpool}",65.088381,46.533415,80.011599,81.348682,18,153
2,"{Chelsea, Wolves}",64.054055,45.793147,78.739661,81.349163,18,153
2,"{Newcastle, Nott'm Forest}",65.570919,46.867314,80.598329,81.355185,18,153
2,"{Chelsea, Everton}",66.090502,47.182776,81.204488,81.387746,18,153
2,"{Leeds, West Ham}",64.117155,45.683727,78.727457,81.441923,18,153
2,"{Everton, Nott'm Forest}",67.129195,47.811277,82.415090,81.452553,18,153
2,"{Everton, Fulham}",64.126734,45.670279,78.727457,81.454091,18,153
2,"{Leicester, West Ham}",62.582380,44.556725,76.823538,81.462507,18,153
2,"{Liverpool, Newcastle}",66.172638,47.108327,81.228150,81.465154,18,153
2,"{Bournemouth, Brentford}",65.191370,46.368303,79.999589,81.489631,18,153
2,"{Everton, Newcastle}",66.656798,47.404604,81.794408,81.493099,18,153
2,"{Chelsea, Newcastle}",64.163742,45.618270,78.727457,81.501099,18,153
2,"{Nott'm Forest, Wolves}",65.226506,46.339604,80.011599,81.521313,18,153
2,"{Aston Villa, Crystal Palace}",64.707422,45.966115,79.372125,81.524114,18,153
2,"{Everton, Leicester}",64.715133,45.934344,79.360018,81.546268,18,153
2,"{Fulham, Southampton}",60.518833,42.932162,74.200402,81.561328,18,153
2,"{Leicester, Newcastle}",62.694187,44.399267,76.823538,81.608044,18,153
2,"{Newcastle, Southampton}",62.684616,44.391138,76.811029,81.608874,18,153
2,"{Fulham, Wolves}",62.172722,44.026475,76.182530,81.610209,18,153
2,"{Aston Villa, Leeds}",65.788186,46.582475,80.610250,81.612681,18,153
2,"{Leeds, Liverpool}",66.294408,46.936807,81.228150,81.615066,18,153
2,"{Nott'm Forest, Southampton}",63.802555,45.067616,78.114378,81.678376,18,153
2,"{Crystal Palace, Leicester}",62.249507,43.939715,76.195142,81.697475,18,153
2,"{Bournemouth, Liverpool}",65.397915,46.139055,80.035615,81.711017,18,153
2,"{Leeds, Leicester}",63.307711,44.654113,77.471647,81.717265,18,153
2,"{Crystal Palace, Fulham}",61.727874,43.535839,75.536082,81.719719,18,153
2,"{Bournemouth, Tottenham}",62.824592,44.257997,76.848550,81.751174,18,153
2,"{Newcastle, Wolves}",64.371373,45.346009,78.739661,81.752159,18,153
2,"{Chelsea, Leeds}",64.886467,45.670964,79.347909,81.774641,18,153
2,"{Brentford, Man United}",65.902601,46.379047,80.586406,81.778807,18,153
2,"{Fulham, West Ham}",62.301844,43.821641,76.169916,81.793243,18,153
2,"{Bournemouth, Chelsea}",64.437982,45.293755,78.764064,81.811398,18,153
2,"{Crystal Palace, Nott'm Forest}",64.993521,45.581776,79.384230,81.872080,18,153
2,"{Man United, Tottenham}",63.438269,44.490043,77.484049,81.872682,18,153
2,"{Everton, Wolves}",66.498887,46.626050,81.216320,81.878725,18,153
2,"{Fulham, Leeds}",63.423973,44.467223,77.459242,81.880446,18,153
2,"{Bournemouth, West Ham}",63.978946,44.838290,78.126678,81.891292,18,153
2,"{Leeds, Nott'm Forest}",66.019544,46.233218,80.598329,81.911803,18,153
2,"{Aston Villa, Bournemouth}",65.060105,45.507808,79.396334,81.943462,18,153
2,"{Liverpool, Man United}",66.130403,46.137033,80.634087,82.012962,18,153
2,"{Everton, Southampton}",64.577567,45.009204,78.715250,82.039461,18,153
2,"{Leicester, Wolves}",63.577964,44.290184,77.484049,82.052970,18,153
2,"{Chelsea, Crystal Palace}",64.615307,44.997737,78.739661,82.061957,18,153
2,"{Leicester, Man United}",63.629130,44.216645,77.484049,82.119005,18,153
2,"{Man United, West Ham}",64.158228,44.538254,78.102076,82.146636,18,153
2,"{Crystal Palace, Wolves}",64.174312,44.536657,78.114378,82.154289,18,153
2,"{Bournemouth, Fulham}",62.087589,43.065933,75.561520,82.168263,18,153
2,"{Chelsea, Man United}",64.725493,44.860525,78.751864,82.189156,18,153
2,"{Crystal Palace, Southampton}",62.679835,43.301457,76.182530,82.275864,18,153
2,"{Crystal Palace, Everton}",66.324154,45.795166,80.598329,82.289738,18,153
2,"{Southampton, Wolves}",63.245492,43.632392,76.836045,82.312268,18,153
2,"{Brighton, Man United}",64.283981,44.334887,78.089772,82.320616,18,153
2,"{Everton, Leeds}",67.344173,46.443615,81.806155,82.321646,18,153
2,"{Aston Villa, Man United}",65.889184,45.371243,79.999589,82.361903,18,153
2,"{Bournemouth, Nott'm Forest}",65.418951,45.011782,79.408436,82.382873,18,153
2,"{Crystal Palace, Leeds}",65.399397,44.954769,79.360018,82.408496,18,153
2,"{Crystal Palace, Newcastle}",64.359310,44.225464,78.089772,82.417080,18,153
2,"{Bournemouth, Wolves}",64.418603,44.247769,78.151273,82.428092,18,153
2,"{Man United, Nott'm Forest}",66.455951,45.645819,80.622170,82.428880,18,153
2,"{Man United, Wolves}",65.449018,44.925295,79.384230,82.445868,18,153
2,"{Leeds, Southampton}",63.341241,43.471177,76.823538,82.450304,18,153
2,"{Bournemouth, Leicester}",63.385039,43.473651,76.861053,82.467045,18,153
2,"{Fulham, Man United}",63.421986,43.375449,76.836045,82.541971,18,153
2,"{Everton, Man United}",67.535842,46.185267,81.817900,82.544091,18,153
2,"{Bournemouth, Everton}",66.548064,45.490302,80.610250,82.555338,18,153
2,"{Leicester, Southampton}",61.835309,42.214858,74.871221,82.588888,18,153
2,"{Leeds, Wolves}",66.064886,45.093717,79.987577,82.593933,18,153
2,"{Arsenal, Chelsea}",64.018475,43.651033,77.484049,82.621489,18,153
2,"{Arsenal, Tottenham}",62.960303,42.915031,76.195142,82.630338,18,153
2,"{Chelsea, Southampton}",63.480029,43.268256,76.823538,82.630962,18,153
2,"{Leeds, Newcastle}",65.576022,44.653714,79.335798,82.656283,18,153
2,"{Bournemouth, Crystal Palace}",64.618038,43.934142,78.138977,82.696294,18,153
2,"{Bournemouth, Southampton}",62.511971,42.424933,75.548802,82.743828,18,153
2,"{Bournemouth, Newcastle}",64.648511,43.845479,78.114378,82.761347,18,153
2,"{Arsenal, Brighton}",62.502816,42.370438,75.510635,82.773527,18,153
2,"{Bournemouth, Leeds}",65.203106,44.163458,78.751864,82.795635,18,153
2,"{Man United, Newcastle}",65.212004,44.128549,78.739661,82.819767,18,153
2,"{Arsenal, Brentford}",65.220342,44.116224,78.739661,82.830356,18,153
2,"{Bournemouth, Man United}",65.257469,44.126663,78.776263,82.839000,18,153
2,"{Arsenal, Liverpool}",65.300856,44.084234,78.788460,82.881244,18,153
2,"{Arsenal, Leicester}",62.638825,42.237413,75.548802,82.911739,18,153
2,"{Man City, West Ham}",63.294273,42.375595,76.169916,83.096158,18,153
2,"{Brighton, Man City}",62.213765,41.608936,74.845548,83.122866,18,153
2,"{Arsenal, Aston Villa}",65.482496,43.770088,78.764064,83.137528,18,153
2,"{Arsenal, West Ham}",63.401916,42.259871,76.195142,83.209919,18,153
2,"{Arsenal, Fulham}",62.378105,41.431794,74.884054,83.299584,18,153
2,"{Arsenal, Wolves}",64.583032,42.833767,77.496449,83.336763,18,153
2,"{Crystal Palace, Man United}",65.118120,43.167213,78.126678,83.349403,18,153
2,"{Man United, Southampton}",63.575165,41.998786,76.195142,83.437295,18,153
2,"{Leeds, Man United}",66.239047,43.730113,79.372125,83.453791,18,153
2,"{Chelsea, Man City}",64.257512,42.104966,76.823538,83.643000,18,153
2,"{Arsenal, Leeds}",65.436402,42.660676,78.114378,83.769985,18,153
2,"{Liverpool, Man City}",65.458360,42.649512,78.126678,83.784901,18,153
2,"{Man City, Tottenham}",62.762305,40.800379,74.858385,83.841382,18,153
2,"{Arsenal, Bournemouth}",64.463185,41.881274,76.873554,83.856127,18,153
2,"{Leicester, Man City}",62.820922,40.733665,74.871221,83.905300,18,153
2,"{Arsenal, Crystal Palace}",64.516088,41.753732,76.848550,83.952251,18,153
2,"{Arsenal, Newcastle}",64.540047,41.693646,76.836045,83.997097,18,153
2,"{Fulham, Man City}",62.431679,40.099689,74.200402,84.139274,18,153
2,"{Man City, Southampton}",62.437038,40.091345,74.200402,84.146496,18,153
2,"{Arsenal, Nott'm Forest}",65.759822,42.183215,78.126678,84.170764,18,153
2,"{Aston Villa, Man City}",65.247336,41.791901,77.484049,84.207443,18,153
2,"{Man City, Wolves}",64.706234,41.435265,76.836045,84.213384,18,153
2,"{Arsenal, Everton}",66.870803,42.735327,79.360018,84.262586,18,153
2,"{Leeds, Man City}",65.504124,41.341794,77.459242,84.565924,18,153
2,"{Man City, Nott'm Forest}",65.540799,41.330153,77.484049,84.586182,18,153
2,"{Crystal Palace, Man City}",64.451679,40.617224,76.182530,84.601653,18,153
2,"{Brentford, Man City}",66.616506,41.932466,78.715250,84.629733,18,153
2,"{Everton, Man City}",66.773336,41.705323,78.727457,84.815818,18,153
2,"{Bournemouth, Man City}",64.710831,40.250836,76.207752,84.913712,18,153
2,"{Man City, Newcastle}",64.703243,40.191372,76.169916,84.945930,18,153
2,"{Arsenal, Man United}",65.291318,40.530772,76.848550,84.961028,18,153
2,"{Arsenal, Southampton}",63.052646,39.140584,74.213351,84.961325,18,153
2,"{Man City, Man United}",65.381120,39.103542,76.182530,85.821671,18,153
2,"{Arsenal, Man City}",65.218203,36.799559,74.884054,87.092244,18,153
3,"{Brentford, Brighton, Southampton}",56.385954,46.938919,73.366463,76.855217,17,136
3,"{Brentford, Brighton, West Ham}",58.096807,47.995368,75.357775,77.094642,17,136
3,"{Brentford, Brighton, Liverpool}",59.460169,48.447148,76.698357,77.524698,17,136
3,"{Brentford, Brighton, Tottenham}",57.478775,46.677921,74.044837,77.626986,17,136
3,"{Brighton, Liverpool, West Ham}",58.546832,47.526308,75.408763,77.639296,17,136
3,"{Brentford, Tottenham, West Ham}",58.031264,47.084308,74.729912,77.654667,17,136
3,"{Brighton, Southampton, West Ham}",54.871284,44.469602,70.628630,77.689861,17,136
3,"{Brentford, Brighton, Nott'm Forest}",59.172286,47.762731,76.043658,77.813572,17,136
3,"{Brighton, Leicester, Liverpool}",57.172111,46.082499,73.431921,77.857300,17,136
3,"{Brentford, Brighton, Chelsea}",58.736311,47.230942,75.370525,77.930080,17,136
3,"{Brentford, Fulham, Tottenham}",56.713749,45.497607,72.708194,78.001867,17,136
3,"{Brentford, Liverpool, West Ham}",61.359439,49.150130,78.617531,78.048037,17,136
3,"{Brighton, Tottenham, West Ham}",56.211616,45.019282,72.017231,78.053010,17,136
3,"{Aston Villa, Brentford, Tottenham}",59.890781,47.933851,76.710884,78.073381,17,136
3,"{Brighton, Chelsea, West Ham}",57.317960,45.817150,73.379559,78.111616,17,136
3,"{Brentford, Brighton, Leicester}",56.814482,45.350571,72.694977,78.154619,17,136
3,"{Brentford, Liverpool, Tottenham}",60.492264,48.220802,77.359936,78.195855,17,136
3,"{Brighton, Liverpool, Southampton}",56.893859,45.335811,72.747831,78.206948,17,136
3,"{Aston Villa, Brentford, Brighton}",60.001983,47.754352,76.685827,78.243902,17,136
3,"{Brentford, Nott'm Forest, Tottenham}",60.023169,47.767969,76.710884,78.245962,17,136
3,"{Brentford, Brighton, Wolves}",58.993171,46.930200,75.383273,78.257640,17,136
3,"{Brentford, Leicester, Liverpool}",60.037155,47.750390,76.710884,78.264194,17,136
3,"{Brentford, Brighton, Crystal Palace}",57.969289,46.067336,74.044837,78.289441,17,136
3,"{Brighton, West Ham, Wolves}",57.453403,45.647192,73.379559,78.296196,17,136
3,"{Brentford, Chelsea, Tottenham}",58.541613,46.468926,74.742769,78.324115,17,136
3,"{Aston Villa, Brentford, Liverpool}",62.140134,49.225638,79.275215,78.385324,17,136
3,"{Brighton, Chelsea, Liverpool}",59.144277,46.780723,75.408763,78.431570,17,136
3,"{Brentford, Leicester, Tottenham}",57.087597,45.027634,72.708194,78.516042,17,136
3,"{Aston Villa, Brentford, Southampton}",59.728132,47.086197,76.056293,78.531480,17,136
3,"{Liverpool, Tottenham, West Ham}",59.244999,46.694274,75.434244,78.538600,17,136
3,"{Brentford, Southampton, Tottenham}",57.114746,45.014543,72.721409,78.539109,17,136
3,"{Brighton, Chelsea, Leicester}",56.594587,44.558457,72.030572,78.570231,17,136
3,"{Leicester, Liverpool, Tottenham}",58.242526,45.826359,74.109696,78.589617,17,136
3,"{Aston Villa, Fulham, Tottenham}",57.170641,44.964908,72.734622,78.601689,17,136
3,"{Aston Villa, Brighton, Southampton}",57.695652,45.361804,73.392653,78.612299,17,136
3,"{Brighton, Nott'm Forest, West Ham}",58.220847,45.769998,74.057813,78.615401,17,136
3,"{Brentford, Brighton, Leeds}",59.254210,46.579552,75.370525,78.617218,17,136
3,"{Aston Villa, Brentford, West Ham}",60.812592,47.796093,77.347514,78.622556,17,136
3,"{Chelsea, Leicester, Liverpool}",59.309092,46.612839,75.434244,78.623565,17,136
3,"{Brentford, Brighton, Everton}",60.774795,47.763741,77.297805,78.624218,17,136
3,"{Brentford, Brighton, Newcastle}",59.256704,46.555744,75.357775,78.633829,17,136
3,"{Chelsea, Tottenham, West Ham}",56.668062,44.508176,72.057248,78.643112,17,136
3,"{Brentford, Southampton, West Ham}",58.255504,45.725879,74.057813,78.662198,17,136
3,"{Brentford, Newcastle, Tottenham}",59.815704,46.933972,76.031021,78.672761,17,136
3,"{Chelsea, Liverpool, West Ham}",59.857845,46.962131,76.081557,78.675894,17,136
3,"{Brentford, Everton, Tottenham}",60.849873,47.728493,77.335090,78.683393,17,136
3,"{Aston Villa, Leicester, Liverpool}",59.886105,46.967025,76.106813,78.686917,17,136
3,"{Brighton, Chelsea, Tottenham}",57.219700,44.859642,72.708194,78.697732,17,136
3,"{Brighton, Crystal Palace, West Ham}",57.260135,44.808018,72.708194,78.753345,17,136
3,"{Brighton, Nott'm Forest, Southampton}",57.270901,44.815704,72.721409,78.753838,17,136
3,"{Brentford, Chelsea, West Ham}",59.887792,46.862461,76.043658,78.754486,17,136
3,"{Brighton, Southampton, Tottenham}",55.075770,43.092746,69.930860,78.757461,17,136
3,"{Brighton, Leeds, West Ham}",57.810164,45.194520,73.379559,78.782381,17,136
3,"{Aston Villa, Brentford, Fulham}",58.884486,46.012792,74.729912,78.796408,17,136
3,"{Brighton, Newcastle, West Ham}",57.286823,44.752426,72.694977,78.804375,17,136
3,"{Brentford, Liverpool, Southampton}",59.946873,46.827919,76.068926,78.805993,17,136
3,"{Brighton, Liverpool, Tottenham}",58.915515,46.014839,74.755624,78.810813,17,136
3,"{Aston Villa, Brighton, West Ham}",58.896887,45.996918,74.729912,78.813002,17,136
3,"{Brighton, Newcastle, Southampton}",56.226062,43.876092,71.319573,78.836790,17,136
3,"{Brentford, Chelsea, Liverpool}",61.494861,47.968948,77.991268,78.848392,17,136
3,"{Aston Villa, Liverpool, West Ham}",61.027643,47.602016,77.397191,78.849945,17,136
3,"{Aston Villa, Brentford, Nott'm Forest}",62.034764,48.334747,78.641972,78.882513,17,136
3,"{Aston Villa, Brighton, Liverpool}",60.539818,47.152240,76.735933,78.893702,17,136
3,"{Brentford, Nott'm Forest, West Ham}",61.013021,47.519758,77.335090,78.894355,17,136
3,"{Fulham, Leicester, Tottenham}",54.637895,42.530804,69.239936,78.910954,17,136
3,"{Newcastle, Tottenham, West Ham}",57.420345,44.624067,72.721409,78.959340,17,136
3,"{Chelsea, Fulham, Tottenham}",55.811624,43.350103,70.669433,78.975622,17,136
3,"{Chelsea, Leicester, Tottenham}",56.365266,43.763042,71.359982,78.987220,17,136
3,"{Aston Villa, Tottenham, West Ham}",58.543511,45.420067,74.096728,79.009576,17,136
3,"{Brentford, Newcastle, West Ham}",60.586051,46.990687,76.673296,79.018452,17,136
3,"{Chelsea, Liverpool, Tottenham}",59.607639,46.230451,75.434244,79.019336,17,136
3,"{Brighton, Crystal Palace, Southampton}",55.821778,43.292658,70.642234,79.020404,17,136
3,"{Brighton, Liverpool, Wolves}",59.607144,46.210299,75.421505,79.032028,17,136
3,"{Brighton, Everton, West Ham}",59.555082,46.152624,75.345023,79.043153,17,136
3,"{Aston Villa, Liverpool, Tottenham}",61.221815,47.352027,77.397191,79.100823,17,136
3,"{Brentford, Liverpool, Nott'm Forest}",62.702246,48.487796,79.263093,79.106483,17,136
3,"{Leicester, Liverpool, West Ham}",59.682392,46.133906,75.434244,79.118433,17,136
3,"{Brighton, Leicester, Tottenham}",55.337445,42.756196,69.930860,79.131653,17,136
3,"{Brentford, Brighton, Fulham}",57.514521,44.437797,72.681758,79.131989,17,136
3,"{Brighton, Leeds, Southampton}",56.449668,43.610072,71.333045,79.135367,17,136
3,"{Brentford, West Ham, Wolves}",60.178132,46.489034,76.043658,79.136293,17,136
3,"{Aston Villa, Brentford, Newcastle}",61.702345,47.661461,77.966623,79.139435,17,136
3,"{Brighton, Liverpool, Nott'm Forest}",60.219684,46.497236,76.081557,79.151488,17,136
3,"{Brentford, Fulham, Liverpool}",59.701672,46.067254,75.408763,79.170735,17,136
3,"{Brentford, Fulham, Nott'm Forest}",59.701534,46.046570,75.396019,79.183933,17,136
3,"{Fulham, Newcastle, Tottenham}",57.038287,43.989058,72.030572,79.186219,17,136
3,"{Brighton, Chelsea, Wolves}",58.643594,45.227078,74.057813,79.186235,17,136
3,"{Brighton, Chelsea, Nott'm Forest}",59.177749,45.635005,74.729912,79.188839,17,136
3,"{Aston Villa, Newcastle, Tottenham}",59.705485,46.041446,75.396019,79.189174,17,136
3,"{Brighton, Crystal Palace, Liverpool}",58.677577,45.246736,74.096728,79.190510,17,136
3,"{Brighton, Southampton, Wolves}",57.046424,43.978505,72.030572,79.197515,17,136
3,"{Fulham, Liverpool, Tottenham}",58.176189,44.829676,73.445005,79.210545,17,136
3,"{Aston Villa, Brentford, Chelsea}",61.271407,47.206490,77.347514,79.215741,17,136
3,"{Brentford, Tottenham, Wolves}",59.211107,45.612787,74.742769,79.219846,17,136
3,"{Brentford, Nott'm Forest, Southampton}",60.253530,46.411980,76.056293,79.222280,17,136
3,"{Brighton, Everton, Southampton}",58.120237,44.752141,73.353365,79.233226,17,136
3,"{Brentford, Fulham, Southampton}",57.065710,43.931609,72.017231,79.238968,17,136
3,"{Brighton, Nott'm Forest, Wolves}",59.242130,45.593567,74.755624,79.247723,17,136
3,"{Aston Villa, Chelsea, Tottenham}",59.245642,45.589004,74.755624,79.252421,17,136
3,"{Fulham, Leicester, Liverpool}",57.684004,44.369429,72.774244,79.264312,17,136
3,"{Aston Villa, Nott'm Forest, Tottenham}",60.838903,46.765706,76.735933,79.283461,17,136
3,"{Aston Villa, Brentford, Leicester}",59.786344,45.936400,75.396019,79.296419,17,136
3,"{Brighton, Leicester, Nott'm Forest}",57.129648,43.892237,72.043911,79.298371,17,136
3,"{Brighton, Nott'm Forest, Tottenham}",58.739172,45.124176,74.070787,79.301401,17,136
3,"{Fulham, Nott'm Forest, Tottenham}",58.225034,44.723266,73.418834,79.305311,17,136
3,"{Brentford, Crystal Palace, Tottenham}",59.273038,45.511172,74.729912,79.316349,17,136
3,"{Liverpool, West Ham, Wolves}",60.347904,46.330701,76.081557,79.320016,17,136
3,"{Brighton, Tottenham, Wolves}",57.672676,44.275772,72.708194,79.320737,17,136
3,"{Bournemouth, Brentford, Brighton}",59.288674,45.511918,74.742769,79.323625,17,136
3,"{Brighton, Newcastle, Tottenham}",57.668562,44.259425,72.694977,79.329499,17,136
3,"{Everton, Fulham, Tottenham}",58.236541,44.686784,73.405745,79.335127,17,136
3,"{Aston Villa, Brighton, Chelsea}",59.807215,45.888288,75.383273,79.337514,17,136
3,"{Nott'm Forest, Tottenham, West Ham}",58.776215,45.097228,74.083759,79.337517,17,136
3,"{Aston Villa, Brentford, Everton}",63.857235,48.980874,80.479019,79.346438,17,136
3,"{Aston Villa, Chelsea, Liverpool}",61.409225,47.088326,77.384775,79.355694,17,136
3,"{Everton, Tottenham, West Ham}",59.303546,45.471411,74.729912,79.357173,17,136
3,"{Brentford, Chelsea, Leicester}",59.317232,45.453556,74.729912,79.375487,17,136
3,"{Brentford, Newcastle, Southampton}",59.831936,45.835090,75.370525,79.383732,17,136
3,"{Liverpool, Southampton, West Ham}",58.305762,44.661023,73.445005,79.386966,17,136
3,"{Aston Villa, Leicester, Tottenham}",57.745615,44.224078,72.734622,79.392198,17,136
