k,Removed_Nodes,Intransitivity,Transitivity,Total,Intransitivity_Percentage,Nodes_Remaining,Edges_Remaining
3,"{Bayern Munich, Bochum, Union Berlin}",50.869053,28.127100,58.127397,87.513041,15,105
3,"{Bayern Munich, Leverkusen, Mainz}",53.723088,29.683214,61.378037,87.528196,15,105
3,"{Bayern Munich, Heidenheim, M'gladbach}",50.185107,27.642231,57.294310,87.591782,15,105
3,"{Bayern Munich, Freiburg, M'gladbach}",48.728707,26.538790,55.486884,87.820227,15,105
3,"{Bayern Munich, Holstein Kiel, Leverkusen}",51.765323,28.167005,58.932409,87.838464,15,105
3,"{Bayern Munich, Ein Frankfurt, M'gladbach}",49.534944,26.927378,56.380797,87.857827,15,105
3,"{Bayern Munich, Ein Frankfurt, RB Leipzig}",54.677785,29.689171,62.218221,87.880662,15,105
3,"{Bayern Munich, Ein Frankfurt, Wolfsburg}",53.292072,28.894735,60.621371,87.909711,15,105
3,"{Bayern Munich, Heidenheim, RB Leipzig}",54.762761,29.662001,62.279967,87.929978,15,105
3,"{Bayern Munich, Freiburg, RB Leipzig}",53.326103,28.831882,60.621371,87.965847,15,105
3,"{Bayern Munich, Heidenheim, Wolfsburg}",53.356352,28.842572,60.653065,87.969754,15,105
3,"{Bayern Munich, Leverkusen, Werder Bremen}",52.555662,28.409288,59.742658,87.970075,15,105
3,"{Bayern Munich, Heidenheim, Werder Bremen}",51.965908,27.967522,59.013879,88.057096,15,105
3,"{Bayern Munich, Bochum, Dortmund}",48.923622,26.324148,55.556112,88.061638,15,105
3,"{Bayern Munich, Ein Frankfurt, Hoffenheim}",51.967800,27.929623,58.997594,88.084609,15,105
3,"{Bayern Munich, Ein Frankfurt, Werder Bremen}",51.980668,27.802172,58.948712,88.179481,15,105
3,"{Bayern Munich, Ein Frankfurt, Mainz}",53.484300,28.537350,60.621371,88.226806,15,105
3,"{Bayern Munich, Ein Frankfurt, Stuttgart}",52.771778,28.142706,59.806960,88.236851,15,105
3,"{Bayern Munich, Freiburg, Stuttgart}",50.552146,26.893769,57.260757,88.284103,15,105
3,"{Bayern Munich, Heidenheim, Holstein Kiel}",51.396466,27.257347,58.176969,88.345040,15,105
3,"{Bayern Munich, Freiburg, Werder Bremen}",51.356683,27.191242,58.110864,88.377077,15,105
3,"{Bayern Munich, Freiburg, Hoffenheim}",50.662343,26.757521,57.294310,88.424738,15,105
3,"{Bayern Munich, Heidenheim, Leverkusen}",52.873522,27.916686,59.790891,88.430731,15,105
3,"{Bayern Munich, Heidenheim, Stuttgart}",52.243932,27.444662,59.013879,88.528213,15,105
3,"{Bayern Munich, Bochum, Stuttgart}",50.750325,26.517895,57.260757,88.630203,15,105
3,"{Bayern Munich, Freiburg, Mainz}",52.259333,27.274765,58.948712,88.652205,15,105
3,"{Bayern Munich, Heidenheim, Mainz}",53.834782,27.939409,60.653065,88.758551,15,105
3,"{Bayern Munich, Bochum, Werder Bremen}",50.836895,26.315063,57.243973,88.807419,15,105
3,"{Bayern Munich, Bochum, Mainz}",52.371353,27.059047,58.948712,88.842234,15,105
3,"{Bayern Munich, Heidenheim, Hoffenheim}",52.557211,26.875626,59.030159,89.034507,15,105
3,"{Bayern Munich, Bochum, M'gladbach}",48.626100,24.785009,54.578332,89.094149,15,105
3,"{Bayern Munich, Ein Frankfurt, Heidenheim}",52.590876,26.773825,59.013879,89.116114,15,105
3,"{Bayern Munich, Ein Frankfurt, Leverkusen}",53.291905,27.002927,59.742658,89.202434,15,105
3,"{Bayern Munich, Freiburg, Heidenheim}",51.126155,25.897413,57.311079,89.208154,15,105
3,"{Bayern Munich, Bochum, RB Leipzig}",53.355047,26.984989,59.790891,89.236079,15,105
