k,Removed_Nodes,Intransitivity,Transitivity,Total,Intransitivity_Percentage,Nodes_Remaining,Edges_Remaining
3,"{Genoa, Inter, Napoli}",50.212071,39.973744,64.180623,78.235563,17,136
3,"{Inter, Napoli, Roma}",50.869785,40.414591,64.969794,78.297593,17,136
3,"{Juventus, Lecce, Monza}",52.560554,41.750304,67.124509,78.303074,17,136
3,"{Empoli, Juventus, Lecce}",53.153475,42.217646,67.879463,78.305679,17,136
3,"{Lecce, Milan, Monza}",50.833296,40.365368,64.910607,78.312773,17,136
3,"{Inter, Lazio, Napoli}",50.866778,40.346990,64.925409,78.346489,17,136
3,"{Empoli, Inter, Roma}",52.114806,41.246545,66.462249,78.412644,17,136
3,"{Empoli, Monza, Venezia}",53.265553,42.121799,67.907769,78.438084,17,136
3,"{Inter, Lecce, Napoli}",51.520495,40.731137,65.676380,78.446003,17,136
3,"{Inter, Napoli, Venezia}",52.722377,41.661250,67.196047,78.460533,17,136
3,"{Empoli, Monza, Roma}",52.159098,41.190521,66.462249,78.479285,17,136
3,"{Inter, Milan, Torino}",50.994526,40.233203,64.955002,78.507466,17,136
3,"{Inter, Lazio, Milan}",49.802127,39.228822,63.396785,78.556234,17,136
3,"{Empoli, Monza, Torino}",53.360975,42.000850,67.907769,78.578602,17,136
3,"{Inter, Milan, Roma}",49.854852,39.235335,63.442240,78.583058,17,136
3,"{Bologna, Inter, Milan}",51.091106,40.158372,64.984583,78.620350,17,136
3,"{Empoli, Inter, Napoli}",52.243544,41.059966,66.447789,78.623450,17,136
3,"{Cagliari, Inter, Milan}",48.639414,38.223644,61.861455,78.626366,17,136
3,"{Lecce, Monza, Verona}",51.701261,40.525157,65.691009,78.703709,17,136
3,"{Empoli, Inter, Juventus}",52.880429,41.414072,67.167441,78.729260,17,136
3,"{Lecce, Monza, Torino}",52.299098,40.942270,66.418861,78.741335,17,136
3,"{Lecce, Monza, Venezia}",52.929576,41.351241,67.167441,78.802430,17,136
3,"{Atalanta, Inter, Milan}",50.599787,39.506148,64.195593,78.821278,17,136
3,"{Empoli, Inter, Lecce}",52.398884,40.838020,66.433327,78.874394,17,136
