k,Removed_Nodes,Intransitivity,Transitivity,Total,Intransitivity_Percentage,Nodes_Remaining,Edges_Remaining
3,"{Getafe, Las Palmas, Valladolid}",52.987479,39.782562,66.259529,79.969598,17,136
3,"{Alaves, Osasuna, Valladolid}",53.569359,40.209518,66.981203,79.976705,17,136
3,"{Getafe, Mallorca, Real Madrid}",51.813062,38.877979,64.777238,79.986525,17,136
3,"{Sevilla, Vallecano, Villarreal}",54.147937,40.628055,67.695184,79.987872,17,136
3,"{Mallorca, Real Madrid, Vallecano}",50.571865,37.928578,63.214639,80.000243,17,136
3,"{Ath Bilbao, Celta, Valladolid}",50.588136,37.906874,63.214639,80.025982,17,136
3,"{Girona, Osasuna, Villarreal}",55.977872,41.914235,69.930860,80.047452,17,136
3,"{Barcelona, Leganes, Osasuna}",54.227228,40.593240,67.737754,80.054658,17,136
3,"{Celta, Valencia, Valladolid}",51.870530,38.826029,64.792071,80.056910,17,136
3,"{Ath Madrid, Real Madrid, Vallecano}",51.240642,38.346933,64.000708,80.062617,17,136
3,"{Alaves, Real Madrid, Villarreal}",51.857452,38.793988,64.762403,80.073391,17,136
3,"{Osasuna, Valladolid, Vallecano}",54.214164,40.539639,67.695184,80.085703,17,136
3,"{Betis, Valladolid, Vallecano}",53.053208,39.670650,66.245025,80.086328,17,136
3,"{Betis, Getafe, Valladolid}",54.275599,40.575932,67.766120,80.092529,17,136
3,"{Getafe, Girona, Real Madrid}",53.682353,40.130436,67.024227,80.093954,17,136
3,"{Ath Madrid, Leganes, Real Madrid}",52.505996,39.232779,65.544570,80.107317,17,136
3,"{Betis, Osasuna, Valladolid}",55.458370,41.432067,69.226057,80.111988,17,136
3,"{Getafe, Sevilla, Villarreal}",54.847250,40.966580,68.457882,80.118240,17,136
3,"{Ath Madrid, Girona, Villarreal}",54.339894,40.584604,67.822815,80.120376,17,136
3,"{Ath Madrid, Barcelona, Las Palmas}",52.559179,39.235045,65.588536,80.134703,17,136
3,"{Girona, Sevilla, Vallecano}",54.839212,40.930413,68.429803,80.139369,17,136
3,"{Getafe, Valladolid, Vallecano}",52.460620,39.146431,65.456548,80.145717,17,136
3,"{Betis, Leganes, Valladolid}",53.747540,40.067078,67.038562,80.174064,17,136
3,"{Real Madrid, Sociedad, Valladolid}",48.126436,35.856690,60.015465,80.190058,17,136
3,"{Ath Madrid, Espanol, Valladolid}",50.740951,37.803885,63.275413,80.190628,17,136
