k,Removed_Nodes,Intransitivity,Transitivity,Total,Intransitivity_Percentage,Nodes_Remaining,Edges_Remaining
3,"{Reims, Rennes, Toulouse}",51.985137,42.032497,66.851965,77.761569,15,105
3,"{Le Havre, Lens, Nice}",51.962081,41.992403,66.808830,77.777265,15,105
3,"{Auxerre, Paris SG, Strasbourg}",52.519649,42.441284,67.524634,77.778503,15,105
3,"{Lille, Nantes, Rennes}",52.582226,42.476991,67.595749,77.789250,15,105
3,"{Montpellier, Nantes, Nice}",53.145296,42.928324,68.317373,77.791773,15,105
3,"{Lyon, Montpellier, Strasbourg}",53.699298,43.334552,69.003608,77.820999,15,105
3,"{Marseille, Nantes, Rennes}",50.888617,41.052397,65.383107,77.831446,15,105
3,"{Lille, Monaco, Nice}",54.272136,43.750560,69.710660,77.853423,15,105
3,"{Brest, Nantes, Rennes}",52.094023,41.943314,66.880706,77.890958,15,105
3,"{Lens, Monaco, Strasbourg}",55.943322,45.033311,71.816811,77.897251,15,105
3,"{Auxerre, Marseille, Rennes}",50.906307,40.960141,65.339002,77.911057,15,105
3,"{Brest, Lille, Nice}",53.767889,43.249418,69.003608,77.920401,15,105
3,"{Auxerre, Monaco, Paris SG}",52.057793,41.873690,66.808830,77.920528,15,105
3,"{Lens, Monaco, Nantes}",54.890365,44.142336,70.437902,77.927314,15,105
3,"{Brest, Rennes, Strasbourg}",52.680282,42.355320,67.595749,77.934312,15,105
3,"{Brest, Le Havre, Marseille}",50.346088,40.475922,64.598985,77.936345,15,105
3,"{Le Havre, Lyon, Monaco}",52.660353,42.334724,67.567312,77.937618,15,105
3,"{Auxerre, Marseille, St Etienne}",50.913136,40.928181,65.324294,77.939053,15,105
3,"{Lyon, Monaco, Reims}",55.449452,44.574166,71.144206,77.939520,15,105
3,"{Marseille, Monaco, Strasbourg}",53.805128,43.225316,69.017533,77.958638,15,105
3,"{Le Havre, Lille, Toulouse}",51.520479,41.364017,66.070732,77.977763,15,105
3,"{Lens, Lille, Reims}",55.995422,44.947138,71.803430,77.984328,15,105
3,"{Le Havre, Lyon, Toulouse}",50.954440,40.900248,65.339002,77.984723,15,105
3,"{Lens, Montpellier, Nantes}",53.837091,43.185500,69.017533,78.004949,15,105
3,"{Marseille, Nantes, Nice}",52.722340,42.280236,67.581532,78.012940,15,105
3,"{Lens, Nantes, Nice}",54.405809,43.606261,69.724443,78.029750,15,105
3,"{Lens, Monaco, Reims}",55.503571,44.485163,71.130698,78.030404,15,105
3,"{Brest, Nantes, St Etienne}",52.747849,42.271144,67.595749,78.034271,15,105
3,"{Le Havre, Marseille, Nice}",50.390875,40.372577,64.569228,78.041625,15,105
