k,Removed_Nodes,Intransitivity,Transitivity,Total,Intransitivity_Percentage,Nodes_Remaining,Edges_Remaining
2,"{De Minaur A., Korda S.}",78.807944,69.928198,105.359598,74.799017,30,120
2,"{De Minaur A., Machac T.}",78.818156,69.916687,105.359598,74.808710,30,121
2,"{De Minaur A., Shapovalov D.}",79.179192,70.223219,105.833099,74.815150,30,122
2,"{Alcaraz C., Mensik J.}",78.483945,69.575505,104.883175,74.829871,30,117
2,"{Humbert U., Paul T.}",79.200656,70.199009,105.833099,74.835431,30,123
2,"{Cerundolo F., Dimitrov G.}",80.608961,71.434167,107.706290,74.841462,30,126
2,"{Popyrin A., Rune H.}",80.984252,71.709105,108.169519,74.867905,30,128
2,"{Fritz T., Paul T.}",76.733355,67.916397,102.472654,74.881788,30,116
2,"{Korda S., Medvedev D.}",81.350400,71.988033,108.628562,74.888592,30,126
2,"{Cobolli F., Korda S.}",81.697567,72.292132,109.090077,74.890008,30,129
2,"{Lehecka J., Popyrin A.}",81.706444,72.282099,109.090077,74.898145,30,129
2,"{Bublik A., Fils A.}",81.024884,71.663192,108.169519,74.905468,30,127
2,"{Djokovic N., Mensik J.}",80.678418,71.355713,107.706290,74.905948,30,126
2,"{Fils A., Korda S.}",82.073363,72.557618,109.547455,74.920374,30,129
2,"{Bublik A., Tiafoe F.}",80.720253,71.308384,107.706290,74.944790,30,127
2,"{Bublik A., Hurkacz H.}",82.116610,72.508670,109.547455,74.959852,30,131
2,"{Paul T., Tsitsipas S.}",79.688880,70.358562,106.304491,74.962853,30,123
2,"{Bublik A., Cobolli F.}",80.740082,71.285932,107.706290,74.963200,30,127
2,"{Djokovic N., Musetti L.}",78.295747,69.068234,104.406153,74.991506,30,117
2,"{Hurkacz H., Korda S.}",83.179158,73.361247,110.908272,74.998155,30,133
2,"{Medvedev D., Shapovalov D.}",81.821091,72.148967,109.087875,75.004753,30,128
2,"{Humbert U., Machac T.}",81.822865,72.150285,109.090077,75.004865,30,130
2,"{Cerundolo F., Korda S.}",81.496186,71.826294,108.630773,75.021270,30,127
2,"{Fils A., Shapovalov D.}",82.526972,72.731999,110.002931,75.022521,30,131
2,"{Korda S., Tiafoe F.}",82.199662,72.414504,109.547455,75.035666,30,130
2,"{Alcaraz C., Ruud C.}",76.901510,67.724724,102.471852,75.046472,30,111
2,"{Cerundolo F., Shapovalov D.}",81.873898,72.092369,109.090077,75.051645,30,129
2,"{Hurkacz H., Shapovalov D.}",83.586750,73.579210,111.358183,75.061165,30,135
2,"{Shapovalov D., Tiafoe F.}",82.241985,72.366434,109.547455,75.074300,30,131
2,"{Machac T., Tsitsipas S.}",82.248173,72.359401,109.547455,75.079949,30,130
2,"{Humbert U., Popyrin A.}",81.914789,72.045903,109.090077,75.089130,30,130
2,"{Cobolli F., Shapovalov D.}",82.282616,72.320232,109.547455,75.111390,30,131
2,"{Fritz T., Popyrin A.}",79.520213,69.836814,105.833099,75.137375,30,123
2,"{Fils A., Medvedev D.}",80.929764,71.067136,107.704059,75.140867,30,124
2,"{Djokovic N., Khachanov K.}",78.829561,69.184862,104.883959,75.158834,30,120
2,"{Dimitrov G., Machac T.}",82.015214,71.931561,109.090077,75.181187,30,130
2,"{Bublik A., Davidovich Fokina A.}",82.361154,72.230778,109.547455,75.183083,30,131
2,"{Popyrin A., Tsitsipas S.}",82.364759,72.226667,109.547455,75.186374,30,130
2,"{Fils A., Paul T.}",79.598049,69.748085,105.833099,75.210922,30,122
2,"{Medvedev D., Popyrin A.}",81.705787,71.584417,108.628562,75.215749,30,127
2,"{De Minaur A., Popyrin A.}",78.919735,69.081983,104.883959,75.244809,30,120
2,"{Djokovic N., Draper J.}",79.305933,69.362913,105.359598,75.271674,30,120
2,"{Davidovich Fokina A., Korda S.}",83.507417,72.987370,110.908272,75.294128,30,133
2,"{Alcaraz C., Musetti L.}",76.423227,66.783013,101.491283,75.300287,30,108
2,"{Dimitrov G., Popyrin A.}",82.152661,71.774544,109.090077,75.307180,30,130
2,"{Medvedev D., Paul T.}",79.362173,69.295092,105.357318,75.326684,30,120
2,"{Shelton B., Sinner J.}",76.460435,66.740410,101.491283,75.336949,30,113
2,"{Davidovich Fokina A., Shapovalov D.}",83.906142,73.214781,111.358183,75.347981,30,135
2,"{Dimitrov G., Paul T.}",79.745723,69.579196,105.833099,75.350456,30,123
2,"{Auger-Aliassime F., Sinner J.}",78.710203,68.594346,104.405366,75.389040,30,118
2,"{Fils A., Machac T.}",82.253787,71.658631,109.090077,75.399880,30,129
2,"{Machac T., Medvedev D.}",81.561475,71.048506,108.167298,75.403080,30,126
2,"{Hurkacz H., Machac T.}",83.334030,72.498858,110.456529,75.445092,30,133
2,"{Machac T., Tiafoe F.}",81.959212,71.297492,108.630773,75.447509,30,129
2,"{Cobolli F., Paul T.}",79.494095,69.147189,105.359598,75.450264,30,122
2,"{Cerundolo F., Machac T.}",81.684373,70.910564,108.169519,75.515148,30,127
2,"{Hurkacz H., Paul T.}",80.986087,70.298638,107.241060,75.517798,30,126
2,"{Cobolli F., Machac T.}",82.036356,71.208716,108.630773,75.518523,30,129
2,"{Fils A., Popyrin A.}",82.387421,71.504949,109.090077,75.522378,30,129
2,"{Djokovic N., Ruud C.}",79.210975,68.747846,104.883959,75.522488,30,119
2,"{Bublik A., Korda S.}",82.777401,71.753375,109.547455,75.563053,30,130
2,"{Paul T., Tiafoe F.}",79.617389,69.005190,105.359598,75.567287,30,122
2,"{Hurkacz H., Popyrin A.}",83.474948,72.336560,110.456529,75.572670,30,133
2,"{Alcaraz C., Dimitrov G.}",78.910835,68.363445,104.405366,75.581206,30,116
2,"{Popyrin A., Tiafoe F.}",82.119958,71.112287,108.630773,75.595483,30,129
2,"{Bublik A., Shapovalov D.}",83.157886,72.009796,110.002931,75.596064,30,132
2,"{Cerundolo F., Popyrin A.}",81.799907,70.777257,108.169519,75.621957,30,127
