k,Removed_Nodes,Intransitivity,Transitivity,Total,Intransitivity_Percentage,Nodes_Remaining,Edges_Remaining
2,"{Everton, Sheffield United}",58.499503,51.691169,78.065157,74.936764,18,153
2,"{Arsenal, Everton}",57.546542,50.837841,76.786005,74.944050,18,153
2,"{Liverpool, Newcastle}",59.496627,52.499923,79.347909,74.981973,18,153
2,"{Burnley, West Ham}",59.492106,52.468431,79.323685,74.999171,18,153
2,"{Liverpool, Tottenham}",58.562073,51.638882,78.077465,75.005090,18,153
2,"{Burnley, Everton}",58.643184,51.509455,78.052847,75.132665,18,153
2,"{Burnley, Newcastle}",58.670572,51.496920,78.065157,75.155901,18,153
2,"{Burnley, Tottenham}",58.187806,51.071988,77.422017,75.156665,18,153
2,"{Bournemouth, Luton}",59.180558,51.882852,78.703042,75.194753,18,153
2,"{Brentford, Nott'm Forest}",60.151654,52.723723,79.987577,75.201245,18,153
2,"{Arsenal, West Ham}",58.710388,51.451522,78.065157,75.206904,18,153
2,"{Man City, Wolves}",56.799215,49.775768,75.523360,75.207479,18,153
2,"{Arsenal, Man United}",57.348470,50.129921,76.169916,75.290185,18,153
2,"{Luton, Newcastle}",58.803230,51.382804,78.089772,75.302090,18,153
2,"{Burnley, Man United}",57.846010,50.534873,76.811029,75.309510,18,153
2,"{Burnley, Fulham}",58.355226,50.899492,77.434428,75.360828,18,153
2,"{Arsenal, Aston Villa}",58.379603,50.852638,77.422017,75.404393,18,153
2,"{Arsenal, Tottenham}",56.990229,49.518159,75.497909,75.485838,18,153
2,"{Bournemouth, Liverpool}",60.385831,52.418701,79.963547,75.516699,18,153
2,"{Brighton, Liverpool}",60.973007,52.692136,80.586406,75.661654,18,153
2,"{Liverpool, Nott'm Forest}",60.099613,51.864175,79.384230,75.707243,18,153
2,"{Luton, Nott'm Forest}",59.178043,50.988383,78.114378,75.758196,18,153
2,"{Arsenal, Brighton}",59.654278,51.337471,78.703042,75.796661,18,153
2,"{Brighton, Sheffield United}",60.635056,52.111773,79.951529,75.839771,18,153
2,"{Chelsea, Man City}",58.275715,50.038738,76.811029,75.868942,18,153
2,"{Brentford, Luton}",60.196592,51.640056,79.311570,75.898879,18,153
2,"{Brentford, Liverpool}",60.729811,51.982836,79.939509,75.969707,18,153
2,"{Arsenal, Fulham}",57.879063,49.496953,76.157299,75.999364,18,153
2,"{Arsenal, Bournemouth}",58.895916,50.272872,77.434428,76.059084,18,153
2,"{Bournemouth, Sheffield United}",59.914830,51.033146,78.703042,76.127718,18,153
2,"{Aston Villa, Man City}",58.590955,49.649898,76.798518,76.291778,18,153
2,"{Arsenal, Newcastle}",58.103287,49.214026,76.144681,76.306430,18,153
2,"{Brighton, Burnley}",60.553252,51.221371,79.311570,76.348572,18,153
2,"{Bournemouth, Burnley}",60.098098,50.798284,78.690832,76.372427,18,153
2,"{Brentford, Sheffield United}",60.144449,50.705509,78.666406,76.455061,18,153
2,"{Nott'm Forest, Sheffield United}",60.212884,50.737982,78.739661,76.470845,18,153
2,"{Arsenal, Brentford}",59.302320,49.754214,77.409605,76.608478,18,153
2,"{Arsenal, Luton}",57.841370,48.501426,75.485180,76.626127,18,153
2,"{Arsenal, Nott'm Forest}",58.887951,49.355720,76.836045,76.641048,18,153
2,"{Burnley, Nott'm Forest}",59.441007,49.685237,77.471647,76.726143,18,153
2,"{Crystal Palace, Man City}",57.956672,48.423156,75.523360,76.740061,18,153
2,"{Brentford, Burnley}",59.966808,49.923795,78.028222,76.852716,18,153
2,"{Liverpool, Sheffield United}",60.040355,49.893132,78.065157,76.910567,18,153
2,"{Man City, West Ham}",60.555848,50.309062,78.727457,76.918334,18,153
2,"{Luton, Sheffield United}",59.055714,49.057023,76.773490,76.922013,18,153
2,"{Fulham, Man City}",59.164197,49.004630,76.823538,77.013112,18,153
2,"{Everton, Man City}",59.173076,48.974293,76.811029,77.037212,18,153
2,"{Liverpool, Luton}",59.900856,49.090730,77.446836,77.344485,18,153
2,"{Burnley, Liverpool}",59.910281,49.040055,77.422017,77.381452,18,153
2,"{Man City, Man United}",58.967407,48.254996,76.195142,77.389982,18,153
2,"{Burnley, Luton}",59.029951,48.078638,76.132060,77.536259,18,153
2,"{Arsenal, Sheffield United}",58.738800,47.390337,75.472449,77.828135,18,153
2,"{Man City, Newcastle}",59.797491,48.229825,76.823538,77.837461,18,153
2,"{Brighton, Man City}",61.313773,49.382524,78.727457,77.881054,18,153
2,"{Man City, Tottenham}",58.850372,47.332987,75.523360,77.923403,18,153
2,"{Arsenal, Burnley}",58.520088,46.599248,74.807022,78.228068,18,153
2,"{Bournemouth, Man City}",60.617033,48.223537,77.459242,78.256682,18,153
2,"{Arsenal, Liverpool}",59.110879,46.966352,75.497909,78.294723,18,153
2,"{Burnley, Sheffield United}",60.206963,47.616894,76.760973,78.434341,18,153
2,"{Man City, Nott'm Forest}",60.532051,47.365518,76.861053,78.755168,18,153
2,"{Brentford, Man City}",61.015474,47.678114,77.434428,78.796312,18,153
2,"{Luton, Man City}",59.790207,46.119272,75.510635,79.181173,18,153
2,"{Man City, Sheffield United}",60.437955,45.245860,75.497909,80.052488,18,153
2,"{Burnley, Man City}",60.262951,44.365651,74.832708,80.530228,18,153
2,"{Liverpool, Man City}",60.821022,44.751082,75.510635,80.546299,18,153
2,"{Arsenal, Man City}",59.464699,42.067200,72.840234,81.637161,18,153
3,"{Aston Villa, Chelsea, Wolves}",48.435343,58.639384,76.056293,63.683544,17,136
3,"{Aston Villa, Crystal Palace, Wolves}",47.808977,57.435716,74.729912,63.975691,17,136
3,"{Aston Villa, Fulham, Wolves}",48.581845,57.657299,75.396019,64.435557,17,136
3,"{Aston Villa, West Ham, Wolves}",50.192596,58.850159,77.347514,64.892320,17,136
3,"{Aston Villa, Everton, Wolves}",49.147196,57.176156,75.396019,65.185399,17,136
3,"{Aston Villa, Chelsea, Crystal Palace}",49.702835,57.535591,76.031021,65.371785,17,136
3,"{Aston Villa, Man United, Wolves}",49.347704,57.036895,75.421505,65.429223,17,136
3,"{Aston Villa, Newcastle, Wolves}",49.468270,56.915479,75.408763,65.600161,17,136
3,"{Chelsea, Crystal Palace, Wolves}",49.998205,57.312645,76.056293,65.738419,17,136
3,"{Aston Villa, Chelsea, Fulham}",50.958649,58.171576,77.335090,65.893308,17,136
3,"{Chelsea, Fulham, Wolves}",50.207593,57.129304,76.056293,66.013726,17,136
3,"{Aston Villa, Chelsea, Everton}",50.190989,57.110251,76.031021,66.013830,17,136
3,"{Chelsea, Man United, Wolves}",49.859975,56.589631,75.421505,66.108433,17,136
3,"{Aston Villa, Chelsea, West Ham}",51.623921,58.427435,77.966623,66.212847,17,136
3,"{Aston Villa, Luton, Wolves}",49.071168,55.484250,74.070787,66.249016,17,136
3,"{Crystal Palace, Fulham, Wolves}",49.096350,55.461969,74.070787,66.283013,17,136
3,"{Crystal Palace, Newcastle, Wolves}",49.145754,55.435532,74.083759,66.338094,17,136
3,"{Aston Villa, Bournemouth, Wolves}",50.018919,56.415135,75.396019,66.341591,17,136
3,"{Aston Villa, Brighton, Wolves}",50.927278,57.350242,76.698357,66.399438,17,136
3,"{Aston Villa, Brentford, Wolves}",50.115455,56.295269,75.370525,66.492113,17,136
3,"{Crystal Palace, West Ham, Wolves}",51.108567,57.205542,76.710884,66.624923,17,136
3,"{Aston Villa, Tottenham, Wolves}",49.802964,55.715568,74.729912,66.643949,17,136
3,"{Chelsea, West Ham, Wolves}",51.978237,58.128985,77.978947,66.656757,17,136
3,"{Aston Villa, Chelsea, Tottenham}",50.682205,56.674775,76.031021,66.659904,17,136
3,"{Chelsea, Newcastle, Wolves}",50.280276,56.199426,75.408763,66.676966,17,136
3,"{Man United, Newcastle, Wolves}",49.463303,55.187215,74.109696,66.743362,17,136
3,"{Fulham, Man United, Wolves}",49.458077,55.174485,74.096728,66.747990,17,136
3,"{Man United, West Ham, Wolves}",51.217544,57.124817,76.723409,66.756085,17,136
3,"{Crystal Palace, Everton, Wolves}",49.924212,55.624227,74.742769,66.794705,17,136
3,"{Crystal Palace, Man United, Wolves}",50.039459,55.555177,74.768477,66.925878,17,136
3,"{Aston Villa, Nott'm Forest, Wolves}",50.121687,55.481003,74.768477,67.035853,17,136
3,"{Aston Villa, Crystal Palace, West Ham}",51.450497,56.864421,76.685827,67.092577,17,136
3,"{Aston Villa, Crystal Palace, Fulham}",50.578741,55.879397,75.370525,67.106791,17,136
3,"{Chelsea, Everton, Wolves}",51.041272,56.368666,76.043658,67.121010,17,136
3,"{Aston Villa, Liverpool, Wolves}",50.252937,55.327424,74.742769,67.234514,17,136
3,"{Aston Villa, Crystal Palace, Everton}",50.279175,55.268820,74.717052,67.292771,17,136
3,"{Aston Villa, Chelsea, Man United}",51.193133,56.247869,76.056293,67.309530,17,136
3,"{Aston Villa, Chelsea, Newcastle}",51.646791,56.686199,76.685827,67.348547,17,136
3,"{Chelsea, Crystal Palace, Fulham}",51.233632,56.193887,76.043658,67.373970,17,136
3,"{Chelsea, Crystal Palace, West Ham}",52.159724,57.097105,77.335090,67.446386,17,136
3,"{Aston Villa, Chelsea, Luton}",51.305809,56.110873,76.031021,67.480101,17,136
3,"{Chelsea, Crystal Palace, Everton}",50.882091,55.620596,75.383273,67.497853,17,136
3,"{Brighton, Crystal Palace, Wolves}",51.358503,56.114042,76.068926,67.515746,17,136
3,"{Aston Villa, Crystal Palace, Tottenham}",50.468603,55.078455,74.704191,67.557927,17,136
3,"{Fulham, Newcastle, Wolves}",50.506605,55.113394,74.755624,67.562281,17,136
3,"{Chelsea, Luton, Wolves}",50.570701,55.037130,74.742769,67.659657,17,136
3,"{Newcastle, West Ham, Wolves}",51.918375,56.488617,76.723409,67.669536,17,136
3,"{Brighton, Chelsea, Wolves}",52.778644,57.419967,77.991268,67.672504,17,136
3,"{Aston Villa, Sheffield United, Wolves}",49.668190,54.015097,73.379559,67.686683,17,136
3,"{Aston Villa, Burnley, Wolves}",49.671058,54.012459,73.379559,67.690592,17,136
3,"{Aston Villa, Bournemouth, Chelsea}",51.996502,56.382636,76.698357,67.793502,17,136
3,"{Chelsea, Crystal Palace, Newcastle}",51.107991,55.413096,75.383273,67.797521,17,136
3,"{Everton, West Ham, Wolves}",52.473511,56.808862,77.335090,67.852137,17,136
3,"{Everton, Newcastle, Wolves}",50.725531,54.911965,74.755624,67.855136,17,136
3,"{Everton, Man United, Wolves}",51.212996,55.368153,75.421505,67.902379,17,136
3,"{Bournemouth, Chelsea, Wolves}",51.655728,55.823342,76.056293,67.917757,17,136
3,"{Everton, Fulham, Wolves}",50.775800,54.847969,74.742769,67.934063,17,136
3,"{Aston Villa, Brighton, Chelsea}",53.419477,57.647480,78.593082,67.969694,17,136
3,"{Brighton, Man United, Wolves}",51.721735,55.796644,76.081557,67.981962,17,136
3,"{Crystal Palace, Nott'm Forest, Wolves}",50.438180,54.297670,74.109696,68.058814,17,136
3,"{Fulham, West Ham, Wolves}",52.734336,56.583811,77.347514,68.178450,17,136
3,"{Aston Villa, Everton, Tottenham}",50.962347,54.639520,74.717052,68.207116,17,136
3,"{Crystal Palace, Tottenham, Wolves}",50.982530,54.655861,74.742769,68.210652,17,136
3,"{Chelsea, Everton, Fulham}",51.897417,55.581436,76.043658,68.246870,17,136
3,"{Aston Villa, Crystal Palace, Newcastle}",51.461291,55.067700,75.370525,68.277740,17,136
3,"{Chelsea, Man United, West Ham}",52.387214,56.019798,76.698357,68.302915,17,136
3,"{Chelsea, Crystal Palace, Man United}",51.532213,55.053724,75.408763,68.337168,17,136
3,"{Brentford, Crystal Palace, Wolves}",51.060332,54.547965,74.717052,68.338258,17,136
3,"{Luton, Man United, Wolves}",50.183704,53.608235,73.431921,68.340449,17,136
3,"{Aston Villa, Brentford, Chelsea}",52.434812,55.940905,76.673296,68.387319,17,136
3,"{Chelsea, Fulham, Man United}",51.572971,55.015545,75.408763,68.391217,17,136
3,"{Aston Villa, Fulham, Tottenham}",51.555097,54.979888,75.370525,68.402199,17,136
3,"{Aston Villa, Everton, West Ham}",52.921085,56.375110,77.322664,68.441880,17,136
3,"{Bournemouth, Man United, Wolves}",51.174609,54.511325,74.768477,68.444097,17,136
3,"{Brighton, Fulham, Wolves}",52.070219,55.454250,76.068926,68.451365,17,136
3,"{Chelsea, Crystal Palace, Tottenham}",52.065748,55.423784,76.043658,68.468232,17,136
3,"{Chelsea, Everton, West Ham}",52.942742,56.337719,77.310235,68.480896,17,136
3,"{Bournemouth, Crystal Palace, Wolves}",51.636853,54.938103,75.396019,68.487505,17,136
3,"{Aston Villa, Everton, Fulham}",52.087512,55.403330,76.043658,68.496853,17,136
3,"{Brighton, West Ham, Wolves}",53.895476,57.253084,78.629752,68.543362,17,136
3,"{Brentford, Chelsea, Wolves}",52.134707,55.341562,76.031021,68.570310,17,136
3,"{Brentford, Man United, Wolves}",51.261883,54.393941,74.742769,68.584405,17,136
3,"{Chelsea, Everton, Tottenham}",51.715375,54.846677,75.383273,68.603249,17,136
3,"{Crystal Palace, Luton, Wolves}",49.911552,52.907109,72.734622,68.621450,17,136
3,"{Bournemouth, Fulham, Wolves}",51.318661,54.322691,74.729912,68.672181,17,136
3,"{Aston Villa, Tottenham, West Ham}",52.674629,55.732392,76.685827,68.688871,17,136
3,"{Brighton, Everton, Wolves}",52.719120,55.707560,76.698357,68.735658,17,136
3,"{Arsenal, Crystal Palace, Wolves}",49.518210,52.310135,72.030572,68.746101,17,136
3,"{Man United, Nott'm Forest, Wolves}",50.983851,53.821348,74.135623,68.771056,17,136
3,"{Chelsea, Everton, Newcastle}",51.871699,54.698856,75.383273,68.810621,17,136
3,"{Bournemouth, West Ham, Wolves}",53.228913,56.101684,77.335090,68.828928,17,136
3,"{Man United, Tottenham, Wolves}",51.016776,53.754400,74.109696,68.839544,17,136
3,"{Aston Villa, Brighton, Crystal Palace}",52.796163,55.599996,76.673296,68.858606,17,136
3,"{Brentford, Fulham, Wolves}",51.454429,54.176375,74.717052,68.865711,17,136
3,"{Chelsea, Nott'm Forest, Wolves}",51.952144,54.692777,75.434244,68.870769,17,136
3,"{Brighton, Newcastle, Wolves}",52.399560,55.160579,76.081557,68.872881,17,136
3,"{Man United, Sheffield United, Wolves}",50.561686,53.215781,73.405745,68.879739,17,136
3,"{Chelsea, Fulham, Tottenham}",52.389364,55.117987,76.043658,68.893797,17,136
3,"{Brighton, Chelsea, Crystal Palace}",53.734148,56.509800,77.978947,68.908533,17,136
3,"{Aston Villa, Chelsea, Nott'm Forest}",52.426926,55.117139,76.068926,68.920291,17,136
3,"{Aston Villa, Crystal Palace, Man United}",51.964503,54.628291,75.396019,68.922078,17,136
3,"{Bournemouth, Newcastle, Wolves}",51.524599,54.162893,74.755624,68.924044,17,136
3,"{Chelsea, Man United, Newcastle}",51.520299,54.149242,74.742769,68.930144,17,136
3,"{Luton, West Ham, Wolves}",52.429729,55.097035,76.056293,68.935425,17,136
3,"{Chelsea, Everton, Man United}",51.979903,54.613638,75.396019,68.942503,17,136
3,"{Aston Villa, Man United, West Ham}",53.330533,56.022247,77.347514,68.949253,17,136
3,"{Chelsea, Fulham, Newcastle}",52.895393,55.540214,76.698357,68.965484,17,136
3,"{Chelsea, Liverpool, Wolves}",52.010590,54.602015,75.408763,68.971547,17,136
3,"{Chelsea, Fulham, West Ham}",54.234455,56.898315,78.605307,68.995920,17,136
3,"{Bournemouth, Everton, Wolves}",52.033305,54.545147,75.383273,69.025001,17,136
3,"{Chelsea, Newcastle, West Ham}",53.398887,55.939922,77.335090,69.048717,17,136
3,"{Aston Villa, Fulham, West Ham}",54.280224,56.854654,78.605307,69.054146,17,136
3,"{Brentford, West Ham, Wolves}",53.393484,55.910718,77.310235,69.063926,17,136
3,"{Crystal Palace, Liverpool, Wolves}",51.176975,53.548098,74.070787,69.091982,17,136
3,"{Crystal Palace, Everton, West Ham}",52.540728,54.973719,76.043658,69.092847,17,136
3,"{Crystal Palace, Sheffield United, Wolves}",50.723840,53.025011,73.379559,69.125299,17,136
3,"{Chelsea, Tottenham, Wolves}",52.581552,54.952162,76.056293,69.135044,17,136
3,"{Brentford, Newcastle, Wolves}",52.143168,54.440132,75.383273,69.170740,17,136
3,"{Arsenal, Chelsea, Wolves}",50.309152,52.510880,72.721409,69.180662,17,136
